,,,,,,,,
,,,,,,,,
"  Zon : Tapah,Slim River dan Tanjung Malim",,,,,,,,
,,,,,,,,
  Jumlah Rekod Tahun 2017 di dalam dokumen ini : 365,,,,,,,,
,,,,,,,,
Bil,Tarikh,imsak,subuh,syuruk,zohor,asar,maghrib,isyak
53,22/2/2017,6:01,6:11,7:26,13:31,16:48,19:30,20:40
54,23/2/2017,6:01,6:11,7:25,13:31,16:48,19:30,20:40
55,24/2/2017,6:01,6:11,7:25,13:30,16:47,19:30,20:40
56,25/2/2017,6:01,6:11,7:25,13:30,16:47,19:30,20:40
57,26/2/2017,6:01,6:11,7:25,13:30,16:46,19:30,20:39
58,27/2/2017,6:00,6:10,7:24,13:30,16:46,19:30,20:39
59,28/2/2017,6:00,6:10,7:24,13:30,16:45,19:30,20:39
60,1/3/2017,6:00,6:10,7:24,13:30,16:45,19:30,20:39
61,2/3/2017,6:00,6:10,7:23,13:29,16:44,19:30,20:39
62,3/3/2017,5:59,6:09,7:23,13:29,16:44,19:29,20:39
63,4/3/2017,5:59,6:09,7:23,13:29,16:43,19:29,20:39
64,5/3/2017,5:59,6:09,7:22,13:29,16:42,19:29,20:38
65,6/3/2017,5:58,6:08,7:22,13:29,16:42,19:29,20:38
66,7/3/2017,5:58,6:08,7:22,13:28,16:41,19:29,20:38
67,8/3/2017,5:58,6:08,7:21,13:28,16:40,19:29,20:38
68,9/3/2017,5:57,6:07,7:21,13:28,16:40,19:29,20:38
69,10/3/2017,5:57,6:07,7:21,13:28,16:39,19:29,20:38
70,11/3/2017,5:57,6:07,7:20,13:27,16:38,19:28,20:37
71,12/3/2017,5:56,6:06,7:20,13:27,16:38,19:28,20:37
72,13/3/2017,5:56,6:06,7:20,13:27,16:37,19:28,20:37
73,14/3/2017,5:56,6:06,7:19,13:26,16:36,19:28,20:37
74,15/3/2017,5:55,6:05,7:19,13:26,16:35,19:28,20:37
75,16/3/2017,5:55,6:05,7:18,13:26,16:34,19:28,20:36
76,17/3/2017,5:54,6:04,7:18,13:26,16:34,19:27,20:36
77,18/3/2017,5:54,6:04,7:18,13:25,16:33,19:27,20:36
78,19/3/2017,5:54,6:04,7:17,13:25,16:32,19:27,20:36
79,20/3/2017,5:53,6:03,7:17,13:25,16:31,19:27,20:36
80,21/3/2017,5:53,6:03,7:16,13:24,16:30,19:27,20:36
81,22/3/2017,5:52,6:02,7:16,13:24,16:29,19:27,20:35
82,23/3/2017,5:52,6:02,7:16,13:24,16:28,19:26,20:35
83,24/3/2017,5:51,6:01,7:15,13:24,16:27,19:26,20:35
84,25/3/2017,5:51,6:01,7:15,13:23,16:26,19:26,20:35
85,26/3/2017,5:51,6:01,7:14,13:23,16:25,19:26,20:35
86,27/3/2017,5:50,6:00,7:14,13:23,16:24,19:26,20:35
87,28/3/2017,5:50,6:00,7:14,13:22,16:23,19:25,20:34
88,29/3/2017,5:49,5:59,7:13,13:22,16:22,19:25,20:34
89,30/3/2017,5:49,5:59,7:13,13:22,16:21,19:25,20:34
90,31/3/2017,5:48,5:58,7:12,13:21,16:21,19:25,20:34
91,1/4/2017,5:48,5:58,7:12,13:21,16:22,19:25,20:34
92,2/4/2017,5:47,5:57,7:12,13:21,16:22,19:25,20:34
93,3/4/2017,5:47,5:57,7:11,13:21,16:23,19:24,20:34
94,4/4/2017,5:46,5:56,7:11,13:20,16:23,19:24,20:34
95,5/4/2017,5:46,5:56,7:10,13:20,16:23,19:24,20:33
96,6/4/2017,5:45,5:55,7:10,13:20,16:24,19:24,20:33
97,7/4/2017,5:45,5:55,7:10,13:19,16:24,19:24,20:33
98,8/4/2017,5:45,5:55,7:09,13:19,16:25,19:24,20:33
99,9/4/2017,5:44,5:54,7:09,13:19,16:25,19:23,20:33
100,10/4/2017,5:44,5:54,7:09,13:19,16:25,19:23,20:33
101,11/4/2017,5:43,5:53,7:08,13:18,16:26,19:23,20:33
102,12/4/2017,5:43,5:53,7:08,13:18,16:26,19:23,20:33
103,13/4/2017,5:42,5:52,7:07,13:18,16:26,19:23,20:33
104,14/4/2017,5:42,5:52,7:07,13:18,16:27,19:23,20:33
105,15/4/2017,5:41,5:51,7:07,13:17,16:27,19:23,20:33
106,16/4/2017,5:41,5:51,7:06,13:17,16:27,19:22,20:33
107,17/4/2017,5:40,5:50,7:06,13:17,16:28,19:22,20:33
108,18/4/2017,5:40,5:50,7:06,13:17,16:28,19:22,20:33
109,19/4/2017,5:40,5:50,7:05,13:16,16:28,19:22,20:33
110,20/4/2017,5:39,5:49,7:05,13:16,16:29,19:22,20:33
111,21/4/2017,5:39,5:49,7:05,13:16,16:29,19:22,20:33
112,22/4/2017,5:38,5:48,7:05,13:16,16:29,19:22,20:33
113,23/4/2017,5:38,5:48,7:04,13:16,16:30,19:22,20:33
114,24/4/2017,5:37,5:47,7:04,13:15,16:30,19:22,20:33
115,25/4/2017,5:37,5:47,7:04,13:15,16:30,19:22,20:33
116,26/4/2017,5:37,5:47,7:03,13:15,16:30,19:22,20:33
117,27/4/2017,5:36,5:46,7:03,13:15,16:31,19:21,20:33
118,28/4/2017,5:36,5:46,7:03,13:15,16:31,19:21,20:33
119,29/4/2017,5:36,5:46,7:03,13:15,16:31,19:21,20:33
120,30/4/2017,5:35,5:45,7:02,13:14,16:32,19:21,20:33
121,1/5/2017,5:35,5:45,7:02,13:14,16:32,19:21,20:33
122,2/5/2017,5:35,5:45,7:02,13:14,16:32,19:21,20:33
123,3/5/2017,5:34,5:44,7:02,13:14,16:32,19:21,20:33
124,4/5/2017,5:34,5:44,7:02,13:14,16:33,19:21,20:33
125,5/5/2017,5:34,5:44,7:02,13:14,16:33,19:21,20:34
126,6/5/2017,5:33,5:43,7:01,13:14,16:33,19:21,20:34
127,7/5/2017,5:33,5:43,7:01,13:14,16:33,19:21,20:34
128,8/5/2017,5:33,5:43,7:01,13:14,16:34,19:21,20:34
129,9/5/2017,5:32,5:42,7:01,13:14,16:34,19:21,20:34
130,10/5/2017,5:32,5:42,7:01,13:14,16:34,19:22,20:34
131,11/5/2017,5:32,5:42,7:01,13:14,16:34,19:22,20:34
132,12/5/2017,5:32,5:42,7:01,13:14,16:35,19:22,20:35
133,13/5/2017,5:32,5:42,7:00,13:14,16:35,19:22,20:35
134,14/5/2017,5:31,5:41,7:00,13:14,16:35,19:22,20:35
135,15/5/2017,5:31,5:41,7:00,13:14,16:35,19:22,20:35
136,16/5/2017,5:31,5:41,7:00,13:14,16:36,19:22,20:35
137,17/5/2017,5:31,5:41,7:00,13:14,16:36,19:22,20:36
138,18/5/2017,5:31,5:41,7:00,13:14,16:36,19:22,20:36
139,19/5/2017,5:31,5:41,7:00,13:14,16:37,19:22,20:36
140,20/5/2017,5:30,5:40,7:00,13:14,16:37,19:22,20:36
141,21/5/2017,5:30,5:40,7:00,13:14,16:37,19:23,20:37
142,22/5/2017,5:30,5:40,7:00,13:14,16:37,19:23,20:37
143,23/5/2017,5:30,5:40,7:00,13:14,16:38,19:23,20:37
144,24/5/2017,5:30,5:40,7:00,13:14,16:38,19:23,20:37
145,25/5/2017,5:30,5:40,7:00,13:14,16:38,19:23,20:38
146,26/5/2017,5:30,5:40,7:00,13:14,16:38,19:23,20:38
147,27/5/2017,5:30,5:40,7:00,13:14,16:39,19:24,20:38
148,28/5/2017,5:30,5:40,7:00,13:15,16:39,19:24,20:38
149,29/5/2017,5:30,5:40,7:01,13:15,16:39,19:24,20:39
150,30/5/2017,5:30,5:40,7:01,13:15,16:40,19:24,20:39
151,31/5/2017,5:30,5:40,7:01,13:15,16:40,19:24,20:39
152,1/6/2017,5:30,5:40,7:01,13:15,16:40,19:25,20:40
153,2/6/2017,5:30,5:40,7:01,13:15,16:40,19:25,20:40
154,3/6/2017,5:30,5:40,7:01,13:15,16:41,19:25,20:40
155,4/6/2017,5:30,5:40,7:01,13:16,16:41,19:25,20:40
156,5/6/2017,5:30,5:40,7:01,13:16,16:41,19:25,20:41
157,6/6/2017,5:30,5:40,7:02,13:16,16:41,19:26,20:41
158,7/6/2017,5:30,5:40,7:02,13:16,16:42,19:26,20:41
159,8/6/2017,5:30,5:40,7:02,13:16,16:42,19:26,20:42
160,9/6/2017,5:31,5:41,7:02,13:16,16:42,19:26,20:42
161,10/6/2017,5:31,5:41,7:02,13:17,16:43,19:27,20:42
162,11/6/2017,5:31,5:41,7:02,13:17,16:43,19:27,20:42
163,12/6/2017,5:31,5:41,7:03,13:17,16:43,19:27,20:43
164,13/6/2017,5:31,5:41,7:03,13:17,16:43,19:27,20:43
165,14/6/2017,5:31,5:41,7:03,13:18,16:44,19:27,20:43
166,15/6/2017,5:31,5:41,7:03,13:18,16:44,19:28,20:43
167,16/6/2017,5:32,5:42,7:03,13:18,16:44,19:28,20:44
168,17/6/2017,5:32,5:42,7:04,13:18,16:44,19:28,20:44
169,18/6/2017,5:32,5:42,7:04,13:18,16:45,19:28,20:44
170,19/6/2017,5:32,5:42,7:04,13:19,16:45,19:29,20:44
171,20/6/2017,5:32,5:42,7:04,13:19,16:45,19:29,20:45
172,21/6/2017,5:33,5:43,7:04,13:19,16:45,19:29,20:45
173,22/6/2017,5:33,5:43,7:05,13:19,16:45,19:29,20:45
174,23/6/2017,5:33,5:43,7:05,13:19,16:46,19:29,20:45
175,24/6/2017,5:33,5:43,7:05,13:20,16:46,19:30,20:45
176,25/6/2017,5:34,5:44,7:05,13:20,16:46,19:30,20:46
177,26/6/2017,5:34,5:44,7:06,13:20,16:46,19:30,20:46
178,27/6/2017,5:34,5:44,7:06,13:20,16:46,19:30,20:46
179,28/6/2017,5:34,5:44,7:06,13:21,16:47,19:30,20:46
180,29/6/2017,5:35,5:45,7:06,13:21,16:47,19:31,20:46
181,30/6/2017,5:35,5:45,7:06,13:21,16:47,19:31,20:46
182,1/7/2017,5:35,5:45,7:07,13:21,16:47,19:31,20:47
183,2/7/2017,5:35,5:45,7:07,13:21,16:47,19:31,20:47
184,3/7/2017,5:36,5:46,7:07,13:22,16:47,19:31,20:47
185,4/7/2017,5:36,5:46,7:07,13:22,16:47,19:31,20:47
186,5/7/2017,5:36,5:46,7:07,13:22,16:47,19:32,20:47
187,6/7/2017,5:36,5:46,7:08,13:22,16:48,19:32,20:47
188,7/7/2017,5:37,5:47,7:08,13:22,16:48,19:32,20:47
189,8/7/2017,5:37,5:47,7:08,13:22,16:48,19:32,20:47
190,9/7/2017,5:37,5:47,7:08,13:22,16:48,19:32,20:47
191,10/7/2017,5:38,5:48,7:08,13:23,16:48,19:32,20:47
192,11/7/2017,5:38,5:48,7:09,13:23,16:48,19:32,20:47
193,12/7/2017,5:38,5:48,7:09,13:23,16:48,19:32,20:47
194,13/7/2017,5:38,5:48,7:09,13:23,16:48,19:32,20:47
195,14/7/2017,5:39,5:49,7:09,13:23,16:48,19:32,20:47
196,15/7/2017,5:39,5:49,7:09,13:23,16:48,19:32,20:47
197,16/7/2017,5:39,5:49,7:09,13:23,16:48,19:32,20:47
198,17/7/2017,5:39,5:49,7:10,13:23,16:48,19:32,20:47
199,18/7/2017,5:40,5:50,7:10,13:23,16:47,19:33,20:47
200,19/7/2017,5:40,5:50,7:10,13:24,16:47,19:33,20:47
201,20/7/2017,5:40,5:50,7:10,13:24,16:47,19:32,20:47
202,21/7/2017,5:40,5:50,7:10,13:24,16:47,19:32,20:47
203,22/7/2017,5:40,5:50,7:10,13:24,16:47,19:32,20:46
204,23/7/2017,5:41,5:51,7:10,13:24,16:47,19:32,20:46
205,24/7/2017,5:41,5:51,7:10,13:24,16:47,19:32,20:46
206,25/7/2017,5:41,5:51,7:10,13:24,16:46,19:32,20:46
207,26/7/2017,5:41,5:51,7:10,13:24,16:46,19:32,20:46
208,27/7/2017,5:41,5:51,7:11,13:24,16:46,19:32,20:46
209,28/7/2017,5:42,5:52,7:11,13:24,16:46,19:32,20:45
210,29/7/2017,5:42,5:52,7:11,13:24,16:45,19:32,20:45
211,30/7/2017,5:42,5:52,7:11,13:24,16:45,19:32,20:45
212,31/7/2017,5:42,5:52,7:11,13:24,16:45,19:32,20:45
213,1/8/2017,5:42,5:52,7:11,13:24,16:44,19:32,20:44
214,2/8/2017,5:42,5:52,7:11,13:24,16:44,19:31,20:44
215,3/8/2017,5:42,5:52,7:11,13:23,16:44,19:31,20:44
216,4/8/2017,5:43,5:53,7:11,13:23,16:43,19:31,20:43
217,5/8/2017,5:43,5:53,7:11,13:23,16:43,19:31,20:43
218,6/8/2017,5:43,5:53,7:11,13:23,16:42,19:31,20:43
219,7/8/2017,5:43,5:53,7:11,13:23,16:42,19:30,20:43
220,8/8/2017,5:43,5:53,7:11,13:23,16:41,19:30,20:42
221,9/8/2017,5:43,5:53,7:11,13:23,16:41,19:30,20:42
222,10/8/2017,5:43,5:53,7:11,13:23,16:40,19:30,20:41
223,11/8/2017,5:43,5:53,7:10,13:22,16:40,19:29,20:41
224,12/8/2017,5:43,5:53,7:10,13:22,16:39,19:29,20:41
225,13/8/2017,5:43,5:53,7:10,13:22,16:39,19:29,20:40
226,14/8/2017,5:43,5:53,7:10,13:22,16:38,19:29,20:40
227,15/8/2017,5:43,5:53,7:10,13:22,16:37,19:28,20:40
228,16/8/2017,5:43,5:53,7:10,13:22,16:37,19:28,20:39
229,17/8/2017,5:43,5:53,7:10,13:21,16:36,19:28,20:39
230,18/8/2017,5:43,5:53,7:10,13:21,16:35,19:27,20:38
231,19/8/2017,5:43,5:53,7:10,13:21,16:35,19:27,20:38
232,20/8/2017,5:43,5:53,7:09,13:21,16:34,19:27,20:37
233,21/8/2017,5:43,5:53,7:09,13:20,16:33,19:26,20:37
234,22/8/2017,5:43,5:53,7:09,13:20,16:33,19:26,20:36
235,23/8/2017,5:43,5:53,7:09,13:20,16:32,19:26,20:36
236,24/8/2017,5:43,5:53,7:09,13:20,16:31,19:25,20:36
237,25/8/2017,5:43,5:53,7:09,13:19,16:30,19:25,20:35
238,26/8/2017,5:43,5:53,7:09,13:19,16:29,19:24,20:35
239,27/8/2017,5:43,5:53,7:08,13:19,16:28,19:24,20:34
240,28/8/2017,5:43,5:53,7:08,13:19,16:28,19:24,20:34
241,29/8/2017,5:43,5:53,7:08,13:18,16:27,19:23,20:33
242,30/8/2017,5:43,5:53,7:08,13:18,16:26,19:23,20:33
243,31/8/2017,5:43,5:53,7:08,13:18,16:25,19:22,20:32
244,1/9/2017,5:42,5:52,7:07,13:17,16:24,19:22,20:32
245,2/9/2017,5:42,5:52,7:07,13:17,16:23,19:21,20:31
246,3/9/2017,5:42,5:52,7:07,13:17,16:22,19:21,20:31
247,4/9/2017,5:42,5:52,7:07,13:16,16:21,19:21,20:30
248,5/9/2017,5:42,5:52,7:06,13:16,16:20,19:20,20:30
249,6/9/2017,5:42,5:52,7:06,13:16,16:19,19:20,20:29
250,7/9/2017,5:42,5:52,7:06,13:15,16:18,19:19,20:29
251,8/9/2017,5:41,5:51,7:06,13:15,16:17,19:19,20:28
252,9/9/2017,5:41,5:51,7:05,13:15,16:16,19:18,20:28
253,10/9/2017,5:41,5:51,7:05,13:14,16:14,19:18,20:27
254,11/9/2017,5:41,5:51,7:05,13:14,16:13,19:17,20:27
255,12/9/2017,5:41,5:51,7:05,13:14,16:13,19:17,20:26
256,13/9/2017,5:40,5:50,7:04,13:13,16:13,19:16,20:26
257,14/9/2017,5:40,5:50,7:04,13:13,16:14,19:16,20:25
258,15/9/2017,5:40,5:50,7:04,13:12,16:14,19:16,20:24
259,16/9/2017,5:40,5:50,7:04,13:12,16:14,19:15,20:24
260,17/9/2017,5:40,5:50,7:03,13:12,16:15,19:15,20:23
261,18/9/2017,5:39,5:49,7:03,13:11,16:15,19:14,20:23
262,19/9/2017,5:39,5:49,7:03,13:11,16:15,19:14,20:23
263,20/9/2017,5:39,5:49,7:03,13:11,16:15,19:13,20:22
264,21/9/2017,5:39,5:49,7:02,13:10,16:16,19:13,20:22
265,22/9/2017,5:38,5:48,7:02,13:10,16:16,19:12,20:21
266,23/9/2017,5:38,5:48,7:02,13:10,16:16,19:12,20:21
267,24/9/2017,5:38,5:48,7:02,13:09,16:16,19:11,20:20
268,25/9/2017,5:38,5:48,7:01,13:09,16:17,19:11,20:20
269,26/9/2017,5:38,5:48,7:01,13:09,16:17,19:10,20:19
270,27/9/2017,5:37,5:47,7:01,13:08,16:17,19:10,20:19
271,28/9/2017,5:37,5:47,7:01,13:08,16:17,19:09,20:18
272,29/9/2017,5:37,5:47,7:00,13:08,16:17,19:09,20:18
273,30/9/2017,5:37,5:47,7:00,13:07,16:17,19:09,20:17
274,1/10/2017,5:36,5:46,7:00,13:07,16:18,19:08,20:17
275,2/10/2017,5:36,5:46,7:00,13:07,16:18,19:08,20:17
276,3/10/2017,5:36,5:46,7:00,13:06,16:18,19:07,20:16
277,4/10/2017,5:36,5:46,6:59,13:06,16:18,19:07,20:16
278,5/10/2017,5:35,5:45,6:59,13:06,16:18,19:06,20:15
279,6/10/2017,5:35,5:45,6:59,13:05,16:18,19:06,20:15
280,7/10/2017,5:35,5:45,6:59,13:05,16:18,19:06,20:15
281,8/10/2017,5:35,5:45,6:59,13:05,16:18,19:05,20:14
282,9/10/2017,5:35,5:45,6:58,13:05,16:18,19:05,20:14
283,10/10/2017,5:34,5:44,6:58,13:04,16:19,19:04,20:14
284,11/10/2017,5:34,5:44,6:58,13:04,16:19,19:04,20:13
285,12/10/2017,5:34,5:44,6:58,13:04,16:19,19:04,20:13
286,13/10/2017,5:34,5:44,6:58,13:04,16:19,19:03,20:13
287,14/10/2017,5:34,5:44,6:58,13:03,16:19,19:03,20:13
288,15/10/2017,5:33,5:43,6:58,13:03,16:19,19:03,20:12
289,16/10/2017,5:33,5:43,6:57,13:03,16:19,19:02,20:12
290,17/10/2017,5:33,5:43,6:57,13:03,16:19,19:02,20:12
291,18/10/2017,5:33,5:43,6:57,13:02,16:19,19:02,20:12
292,19/10/2017,5:33,5:43,6:57,13:02,16:19,19:01,20:11
293,20/10/2017,5:33,5:43,6:57,13:02,16:19,19:01,20:11
294,21/10/2017,5:32,5:42,6:57,13:02,16:20,19:01,20:11
295,22/10/2017,5:32,5:42,6:57,13:02,16:20,19:01,20:11
296,23/10/2017,5:32,5:42,6:57,13:02,16:20,19:00,20:11
297,24/10/2017,5:32,5:42,6:57,13:01,16:20,19:00,20:10
298,25/10/2017,5:32,5:42,6:57,13:01,16:20,19:00,20:10
299,26/10/2017,5:32,5:42,6:57,13:01,16:20,19:00,20:10
300,27/10/2017,5:32,5:42,6:57,13:01,16:20,19:00,20:10
301,28/10/2017,5:32,5:42,6:57,13:01,16:20,18:59,20:10
302,29/10/2017,5:32,5:42,6:57,13:01,16:20,18:59,20:10
303,30/10/2017,5:32,5:42,6:57,13:01,16:20,18:59,20:10
304,31/10/2017,5:32,5:42,6:57,13:01,16:21,18:59,20:10
305,1/11/2017,5:31,5:41,6:57,13:01,16:21,18:59,20:10
306,2/11/2017,5:31,5:41,6:57,13:01,16:21,18:59,20:10
307,3/11/2017,5:31,5:41,6:57,13:01,16:21,18:59,20:10
308,4/11/2017,5:31,5:41,6:57,13:01,16:21,18:59,20:10
309,5/11/2017,5:31,5:41,6:57,13:01,16:21,18:58,20:10
310,6/11/2017,5:31,5:41,6:58,13:01,16:22,18:58,20:10
311,7/11/2017,5:31,5:41,6:58,13:01,16:22,18:58,20:10
312,8/11/2017,5:32,5:42,6:58,13:01,16:22,18:58,20:10
313,9/11/2017,5:32,5:42,6:58,13:01,16:22,18:58,20:10
314,10/11/2017,5:32,5:42,6:58,13:01,16:22,18:58,20:10
315,11/11/2017,5:32,5:42,6:58,13:01,16:22,18:58,20:10
316,12/11/2017,5:32,5:42,6:59,13:01,16:23,18:58,20:11
317,13/11/2017,5:32,5:42,6:59,13:02,16:23,18:58,20:11
318,14/11/2017,5:32,5:42,6:59,13:02,16:23,18:59,20:11
319,15/11/2017,5:32,5:42,6:59,13:02,16:23,18:59,20:11
320,16/11/2017,5:32,5:42,7:00,13:02,16:24,18:59,20:11
321,17/11/2017,5:32,5:42,7:00,13:02,16:24,18:59,20:12
322,18/11/2017,5:33,5:43,7:00,13:02,16:24,18:59,20:12
323,19/11/2017,5:33,5:43,7:00,13:03,16:25,18:59,20:12
324,20/11/2017,5:33,5:43,7:01,13:03,16:25,18:59,20:12
325,21/11/2017,5:33,5:43,7:01,13:03,16:25,18:59,20:13
326,22/11/2017,5:33,5:43,7:01,13:03,16:25,19:00,20:13
327,23/11/2017,5:34,5:44,7:02,13:04,16:26,19:00,20:13
328,24/11/2017,5:34,5:44,7:02,13:04,16:26,19:00,20:14
329,25/11/2017,5:34,5:44,7:02,13:04,16:26,19:00,20:14
330,26/11/2017,5:34,5:44,7:03,13:05,16:27,19:01,20:14
331,27/11/2017,5:35,5:45,7:03,13:05,16:27,19:01,20:15
332,28/11/2017,5:35,5:45,7:04,13:05,16:28,19:01,20:15
333,29/11/2017,5:35,5:45,7:04,13:06,16:28,19:02,20:15
334,30/11/2017,5:36,5:46,7:04,13:06,16:28,19:02,20:16
335,1/12/2017,5:36,5:46,7:05,13:06,16:29,19:02,20:16
336,2/12/2017,5:36,5:46,7:05,13:07,16:29,19:03,20:17
337,3/12/2017,5:37,5:47,7:06,13:07,16:30,19:03,20:17
338,4/12/2017,5:37,5:47,7:06,13:07,16:30,19:03,20:17
339,5/12/2017,5:37,5:47,7:07,13:08,16:30,19:04,20:18
340,6/12/2017,5:38,5:48,7:07,13:08,16:31,19:04,20:18
341,7/12/2017,5:38,5:48,7:07,13:09,16:31,19:04,20:19
342,8/12/2017,5:39,5:49,7:08,13:09,16:32,19:05,20:19
343,9/12/2017,5:39,5:49,7:08,13:10,16:32,19:05,20:20
344,10/12/2017,5:40,5:50,7:09,13:10,16:33,19:06,20:20
345,11/12/2017,5:40,5:50,7:09,13:10,16:33,19:06,20:21
346,12/12/2017,5:40,5:50,7:10,13:11,16:34,19:07,20:21
347,13/12/2017,5:41,5:51,7:10,13:11,16:34,19:07,20:22
348,14/12/2017,5:41,5:51,7:11,13:12,16:35,19:07,20:22
349,15/12/2017,5:42,5:52,7:11,13:12,16:35,19:08,20:23
350,16/12/2017,5:42,5:52,7:12,13:13,16:36,19:08,20:23
351,17/12/2017,5:43,5:53,7:12,13:13,16:36,19:09,20:24
352,18/12/2017,5:43,5:53,7:13,13:14,16:37,19:09,20:24
353,19/12/2017,5:44,5:54,7:13,13:14,16:37,19:10,20:25
354,20/12/2017,5:44,5:54,7:14,13:15,16:38,19:10,20:25
355,21/12/2017,5:45,5:55,7:14,13:15,16:38,19:11,20:26
356,22/12/2017,5:45,5:55,7:15,13:16,16:39,19:11,20:26
357,23/12/2017,5:46,5:56,7:15,13:16,16:39,19:12,20:27
358,24/12/2017,5:46,5:56,7:16,13:17,16:40,19:12,20:27
359,25/12/2017,5:47,5:57,7:16,13:17,16:40,19:13,20:28
360,26/12/2017,5:47,5:57,7:17,13:18,16:41,19:13,20:28
361,27/12/2017,5:48,5:58,7:17,13:18,16:41,19:14,20:29
362,28/12/2017,5:48,5:58,7:18,13:19,16:42,19:14,20:29
363,29/12/2017,5:49,5:59,7:18,13:19,16:42,19:15,20:30
364,30/12/2017,5:49,5:59,7:19,13:20,16:43,19:15,20:30
365,31/12/2017,5:50,6:00,7:19,13:20,16:43,19:16,20:31
